D,S1,S1_bot_bot,S2,S3,S4,S5,ProposedLTB,ProposedLTT2,Rahimi,Sanyal,Chen,ZZhu,Zhu,Conventional,Yuan12,Yuan15,Zhao,Jajodia,Hu,Du
521.0,106.396484375,106.396484375,75.646484375,43.64697265625,43.64697265625,42.52197265625,75.646484375,361.396484375,106.646484375,84.8134765625,212.3134765625,22.0634765625,212.7939453125,1960.587890625,23.2939453125,233.396484375,22.3134765625,76.64697265625,44.64697265625,1240.882080078125
522.0,106.38671875,106.38671875,75.63671875,43.88720703125,43.88720703125,42.51220703125,75.63671875,360.38671875,106.38671875,84.8037109375,212.3037109375,22.3037109375,212.7744140625,1960.548828125,23.7744140625,233.13671875,22.5537109375,77.13720703125,45.13720703125,1241.882080078125
523.0,106.38671875,106.38671875,75.63671875,43.88720703125,43.88720703125,42.51220703125,75.63671875,360.38671875,106.38671875,84.8037109375,212.3037109375,22.3037109375,212.7744140625,1960.548828125,23.7744140625,233.13671875,22.5537109375,77.13720703125,45.13720703125,1241.903564453125
524.0,106.375,106.375,76.125,44.12548828125,44.12548828125,42.50048828125,76.125,360.375,106.375,84.7919921875,212.2919921875,22.5419921875,212.7509765625,1960.501953125,24.2509765625,232.875,22.7919921875,77.62548828125,45.62548828125,1242.903564453125
525.0,106.375,106.375,76.125,44.12548828125,44.12548828125,42.50048828125,76.125,360.375,106.375,84.7919921875,212.2919921875,22.5419921875,212.7509765625,1960.501953125,24.2509765625,232.875,22.7919921875,77.62548828125,45.62548828125,1242.928955078125
526.0,106.361328125,106.361328125,76.111328125,44.36181640625,44.36181640625,42.48681640625,76.111328125,361.361328125,106.611328125,84.7783203125,212.2783203125,22.7783203125,212.7236328125,1960.447265625,24.7236328125,232.611328125,23.0283203125,78.11181640625,46.11181640625,1243.928955078125
527.0,106.361328125,106.361328125,76.111328125,44.36181640625,44.36181640625,42.48681640625,76.111328125,361.361328125,106.611328125,84.7783203125,212.2783203125,22.7783203125,212.7236328125,1960.447265625,24.7236328125,232.611328125,23.0283203125,78.11181640625,46.11181640625,1243.958251953125
528.0,106.345703125,106.345703125,76.595703125,44.59619140625,44.59619140625,42.47119140625,76.595703125,361.345703125,106.595703125,84.7626953125,212.2626953125,23.0126953125,212.6923828125,1960.384765625,25.1923828125,232.345703125,23.2626953125,78.59619140625,46.59619140625,1244.958251953125
529.0,106.345703125,106.345703125,76.595703125,44.59619140625,44.59619140625,42.47119140625,76.595703125,361.345703125,106.595703125,84.7626953125,212.2626953125,23.0126953125,212.6923828125,1960.384765625,25.1923828125,232.345703125,23.2626953125,78.59619140625,46.59619140625,1244.991455078125
530.0,106.328125,106.328125,76.578125,44.82861328125,44.82861328125,42.45361328125,76.578125,360.328125,106.328125,84.7451171875,212.2451171875,23.2451171875,212.6572265625,1960.314453125,25.6572265625,232.078125,23.4951171875,79.07861328125,47.07861328125,1245.991455078125
531.0,106.328125,106.328125,76.578125,44.82861328125,44.82861328125,42.45361328125,76.578125,360.328125,106.328125,84.7451171875,212.2451171875,23.2451171875,212.6572265625,1960.314453125,25.6572265625,232.078125,23.4951171875,79.07861328125,47.07861328125,1246.028564453125
532.0,106.30859375,106.30859375,77.05859375,45.05908203125,45.05908203125,42.43408203125,77.05859375,360.30859375,106.30859375,84.7255859375,212.2255859375,23.4755859375,212.6181640625,1960.236328125,26.1181640625,231.80859375,23.7255859375,79.55908203125,47.55908203125,1247.028564453125
533.0,106.30859375,106.30859375,77.05859375,45.05908203125,45.05908203125,42.43408203125,77.05859375,360.30859375,106.30859375,84.7255859375,212.2255859375,23.4755859375,212.6181640625,1960.236328125,26.1181640625,231.80859375,23.7255859375,79.55908203125,47.55908203125,1247.069580078125
534.0,106.287109375,106.287109375,77.037109375,45.28759765625,45.28759765625,42.41259765625,77.037109375,361.287109375,106.537109375,84.7041015625,212.2041015625,23.7041015625,212.5751953125,1960.150390625,26.5751953125,231.537109375,23.9541015625,80.03759765625,48.03759765625,1248.069580078125
535.0,106.287109375,106.287109375,77.037109375,45.28759765625,45.28759765625,42.41259765625,77.037109375,361.287109375,106.537109375,84.7041015625,212.2041015625,23.7041015625,212.5751953125,1960.150390625,26.5751953125,231.537109375,23.9541015625,80.03759765625,48.03759765625,1248.114501953125
536.0,106.263671875,106.263671875,77.513671875,45.51416015625,45.51416015625,42.38916015625,77.513671875,361.263671875,106.513671875,84.6806640625,212.1806640625,23.9306640625,212.5283203125,1960.056640625,27.0283203125,231.263671875,24.1806640625,80.51416015625,48.51416015625,1249.114501953125
537.0,106.263671875,106.263671875,77.513671875,45.51416015625,45.51416015625,42.38916015625,77.513671875,361.263671875,106.513671875,84.6806640625,212.1806640625,23.9306640625,212.5283203125,1960.056640625,27.0283203125,231.263671875,24.1806640625,80.51416015625,48.51416015625,1249.163330078125
538.0,106.23828125,106.23828125,77.48828125,45.73876953125,45.73876953125,42.36376953125,77.48828125,360.23828125,106.23828125,84.6552734375,212.1552734375,24.1552734375,212.4775390625,1959.955078125,27.4775390625,230.98828125,24.4052734375,80.98876953125,48.98876953125,1250.163330078125
539.0,106.23828125,106.23828125,77.48828125,45.73876953125,45.73876953125,42.36376953125,77.48828125,360.23828125,106.23828125,84.6552734375,212.1552734375,24.1552734375,212.4775390625,1959.955078125,27.4775390625,230.98828125,24.4052734375,80.98876953125,48.98876953125,1250.216064453125
540.0,106.2109375,106.2109375,77.9609375,45.96142578125,45.96142578125,42.33642578125,77.9609375,360.2109375,106.2109375,84.6279296875,212.1279296875,24.3779296875,212.4228515625,1959.845703125,27.9228515625,230.7109375,24.6279296875,81.46142578125,49.46142578125,1251.216064453125
541.0,106.2109375,106.2109375,77.9609375,45.96142578125,45.96142578125,42.33642578125,77.9609375,360.2109375,106.2109375,84.6279296875,212.1279296875,24.3779296875,212.4228515625,1959.845703125,27.9228515625,230.7109375,24.6279296875,81.46142578125,49.46142578125,1251.272705078125
542.0,106.181640625,106.181640625,77.931640625,46.18212890625,46.18212890625,42.30712890625,77.931640625,361.181640625,106.431640625,84.5986328125,212.0986328125,24.5986328125,212.3642578125,1959.728515625,28.3642578125,230.431640625,24.8486328125,81.93212890625,49.93212890625,1252.272705078125
543.0,106.181640625,106.181640625,77.931640625,46.18212890625,46.18212890625,42.30712890625,77.931640625,361.181640625,106.431640625,84.5986328125,212.0986328125,24.5986328125,212.3642578125,1959.728515625,28.3642578125,230.431640625,24.8486328125,81.93212890625,49.93212890625,1252.333251953125
544.0,106.150390625,106.150390625,78.400390625,46.40087890625,46.40087890625,42.27587890625,78.400390625,361.150390625,106.400390625,84.5673828125,212.0673828125,24.8173828125,212.3017578125,1959.603515625,28.8017578125,230.150390625,25.0673828125,82.40087890625,50.40087890625,1253.333251953125
545.0,106.150390625,106.150390625,78.400390625,46.40087890625,46.40087890625,42.27587890625,78.400390625,361.150390625,106.400390625,84.5673828125,212.0673828125,24.8173828125,212.3017578125,1959.603515625,28.8017578125,230.150390625,25.0673828125,82.40087890625,50.40087890625,1253.397705078125
546.0,106.1171875,106.1171875,78.3671875,46.61767578125,46.61767578125,42.24267578125,78.3671875,360.1171875,106.1171875,84.5341796875,212.0341796875,25.0341796875,212.2353515625,1959.470703125,29.2353515625,229.8671875,25.2841796875,82.86767578125,50.86767578125,1254.397705078125
547.0,106.1171875,106.1171875,78.3671875,46.61767578125,46.61767578125,42.24267578125,78.3671875,360.1171875,106.1171875,84.5341796875,212.0341796875,25.0341796875,212.2353515625,1959.470703125,29.2353515625,229.8671875,25.2841796875,82.86767578125,50.86767578125,1254.466064453125
548.0,106.08203125,106.08203125,78.83203125,46.83251953125,46.83251953125,42.20751953125,78.83203125,360.08203125,106.08203125,84.4990234375,211.9990234375,25.2490234375,212.1650390625,1959.330078125,29.6650390625,229.58203125,25.4990234375,83.33251953125,51.33251953125,1255.466064453125
549.0,106.08203125,106.08203125,78.83203125,46.83251953125,46.83251953125,42.20751953125,78.83203125,360.08203125,106.08203125,84.4990234375,211.9990234375,25.2490234375,212.1650390625,1959.330078125,29.6650390625,229.58203125,25.4990234375,83.33251953125,51.33251953125,1255.538330078125
550.0,106.044921875,106.044921875,78.794921875,47.04541015625,47.04541015625,42.17041015625,78.794921875,361.044921875,106.294921875,84.4619140625,211.9619140625,25.4619140625,212.0908203125,1959.181640625,30.0908203125,229.294921875,25.7119140625,83.79541015625,51.79541015625,1256.538330078125
551.0,106.044921875,106.044921875,78.794921875,47.04541015625,47.04541015625,42.17041015625,78.794921875,361.044921875,106.294921875,84.4619140625,211.9619140625,25.4619140625,212.0908203125,1959.181640625,30.0908203125,229.294921875,25.7119140625,83.79541015625,51.79541015625,1256.614501953125
552.0,106.005859375,106.005859375,79.255859375,47.25634765625,47.25634765625,42.13134765625,79.255859375,361.005859375,106.255859375,84.4228515625,211.9228515625,25.6728515625,212.0126953125,1959.025390625,30.5126953125,229.005859375,25.9228515625,84.25634765625,52.25634765625,1257.614501953125
553.0,106.005859375,106.005859375,79.255859375,47.25634765625,47.25634765625,42.13134765625,79.255859375,361.005859375,106.255859375,84.4228515625,211.9228515625,25.6728515625,212.0126953125,1959.025390625,30.5126953125,229.005859375,25.9228515625,84.25634765625,52.25634765625,1257.694580078125
554.0,105.96484375,105.96484375,79.21484375,47.46533203125,47.46533203125,42.09033203125,79.21484375,359.96484375,105.96484375,84.3818359375,211.8818359375,25.8818359375,211.9306640625,1958.861328125,30.9306640625,228.71484375,26.1318359375,84.71533203125,52.71533203125,1258.694580078125
555.0,105.96484375,105.96484375,79.21484375,47.46533203125,47.46533203125,42.09033203125,79.21484375,359.96484375,105.96484375,84.3818359375,211.8818359375,25.8818359375,211.9306640625,1958.861328125,30.9306640625,228.71484375,26.1318359375,84.71533203125,52.71533203125,1258.778564453125
556.0,105.921875,105.921875,79.671875,47.67236328125,47.67236328125,42.04736328125,79.671875,359.921875,105.921875,84.3388671875,211.8388671875,26.0888671875,211.8447265625,1958.689453125,31.3447265625,228.421875,26.3388671875,85.17236328125,53.17236328125,1259.778564453125
557.0,105.921875,105.921875,79.671875,47.67236328125,47.67236328125,42.04736328125,79.671875,359.921875,105.921875,84.3388671875,211.8388671875,26.0888671875,211.8447265625,1958.689453125,31.3447265625,228.421875,26.3388671875,85.17236328125,53.17236328125,1259.866455078125
558.0,105.876953125,105.876953125,79.626953125,47.87744140625,47.87744140625,42.00244140625,79.626953125,360.876953125,106.126953125,84.2939453125,211.7939453125,26.2939453125,211.7548828125,1958.509765625,31.7548828125,228.126953125,26.5439453125,85.62744140625,53.62744140625,1260.866455078125
559.0,105.876953125,105.876953125,79.626953125,47.87744140625,47.87744140625,42.00244140625,79.626953125,360.876953125,106.126953125,84.2939453125,211.7939453125,26.2939453125,211.7548828125,1958.509765625,31.7548828125,228.126953125,26.5439453125,85.62744140625,53.62744140625,1260.958251953125
560.0,105.830078125,105.830078125,80.080078125,48.08056640625,48.08056640625,41.95556640625,80.080078125,360.830078125,106.080078125,84.2470703125,211.7470703125,26.4970703125,211.6611328125,1958.322265625,32.1611328125,227.830078125,26.7470703125,86.08056640625,54.08056640625,1261.958251953125
561.0,105.830078125,105.830078125,80.080078125,48.08056640625,48.08056640625,41.95556640625,80.080078125,360.830078125,106.080078125,84.2470703125,211.7470703125,26.4970703125,211.6611328125,1958.322265625,32.1611328125,227.830078125,26.7470703125,86.08056640625,54.08056640625,1262.053955078125
562.0,105.78125,105.78125,80.03125,48.28173828125,48.28173828125,41.90673828125,80.03125,359.78125,105.78125,84.1982421875,211.6982421875,26.6982421875,211.5634765625,1958.126953125,32.5634765625,227.53125,26.9482421875,86.53173828125,54.53173828125,1263.053955078125
563.0,105.78125,105.78125,80.03125,48.28173828125,48.28173828125,41.90673828125,80.03125,359.78125,105.78125,84.1982421875,211.6982421875,26.6982421875,211.5634765625,1958.126953125,32.5634765625,227.53125,26.9482421875,86.53173828125,54.53173828125,1263.153564453125
564.0,105.73046875,105.73046875,80.48046875,48.48095703125,48.48095703125,41.85595703125,80.48046875,359.73046875,105.73046875,84.1474609375,211.6474609375,26.8974609375,211.4619140625,1957.923828125,32.9619140625,227.23046875,27.1474609375,86.98095703125,54.98095703125,1264.153564453125
565.0,105.73046875,105.73046875,80.48046875,48.48095703125,48.48095703125,41.85595703125,80.48046875,359.73046875,105.73046875,84.1474609375,211.6474609375,26.8974609375,211.4619140625,1957.923828125,32.9619140625,227.23046875,27.1474609375,86.98095703125,54.98095703125,1264.257080078125
566.0,105.677734375,105.677734375,80.427734375,48.67822265625,48.67822265625,41.80322265625,80.427734375,360.677734375,105.927734375,84.0947265625,211.5947265625,27.0947265625,211.3564453125,1957.712890625,33.3564453125,226.927734375,27.3447265625,87.42822265625,55.42822265625,1265.257080078125
567.0,105.677734375,105.677734375,80.427734375,48.67822265625,48.67822265625,41.80322265625,80.427734375,360.677734375,105.927734375,84.0947265625,211.5947265625,27.0947265625,211.3564453125,1957.712890625,33.3564453125,226.927734375,27.3447265625,87.42822265625,55.42822265625,1265.364501953125
568.0,105.623046875,105.623046875,80.873046875,48.87353515625,48.87353515625,41.74853515625,80.873046875,360.623046875,105.873046875,84.0400390625,211.5400390625,27.2900390625,211.2470703125,1957.494140625,33.7470703125,226.623046875,27.5400390625,87.87353515625,55.87353515625,1266.364501953125
569.0,105.623046875,105.623046875,80.873046875,48.87353515625,48.87353515625,41.74853515625,80.873046875,360.623046875,105.873046875,84.0400390625,211.5400390625,27.2900390625,211.2470703125,1957.494140625,33.7470703125,226.623046875,27.5400390625,87.87353515625,55.87353515625,1266.475830078125
570.0,105.56640625,105.56640625,80.81640625,49.06689453125,49.06689453125,41.69189453125,80.81640625,359.56640625,105.56640625,83.9833984375,211.4833984375,27.4833984375,211.1337890625,1957.267578125,34.1337890625,226.31640625,27.7333984375,88.31689453125,56.31689453125,1267.475830078125
571.0,105.56640625,105.56640625,80.81640625,49.06689453125,49.06689453125,41.69189453125,80.81640625,359.56640625,105.56640625,83.9833984375,211.4833984375,27.4833984375,211.1337890625,1957.267578125,34.1337890625,226.31640625,27.7333984375,88.31689453125,56.31689453125,1267.591064453125
572.0,105.5078125,105.5078125,81.2578125,49.25830078125,49.25830078125,41.63330078125,81.2578125,359.5078125,105.5078125,83.9248046875,211.4248046875,27.6748046875,211.0166015625,1957.033203125,34.5166015625,226.0078125,27.9248046875,88.75830078125,56.75830078125,1268.591064453125
573.0,105.5078125,105.5078125,81.2578125,49.25830078125,49.25830078125,41.63330078125,81.2578125,359.5078125,105.5078125,83.9248046875,211.4248046875,27.6748046875,211.0166015625,1957.033203125,34.5166015625,226.0078125,27.9248046875,88.75830078125,56.75830078125,1268.710205078125
574.0,105.447265625,105.447265625,81.197265625,49.44775390625,49.44775390625,41.57275390625,81.197265625,360.447265625,105.697265625,83.8642578125,211.3642578125,27.8642578125,210.8955078125,1956.791015625,34.8955078125,225.697265625,28.1142578125,89.19775390625,57.19775390625,1269.710205078125
575.0,105.447265625,105.447265625,81.197265625,49.44775390625,49.44775390625,41.57275390625,81.197265625,360.447265625,105.697265625,83.8642578125,211.3642578125,27.8642578125,210.8955078125,1956.791015625,34.8955078125,225.697265625,28.1142578125,89.19775390625,57.19775390625,1269.833251953125
576.0,105.384765625,105.384765625,81.634765625,49.63525390625,49.63525390625,41.51025390625,81.634765625,360.384765625,105.634765625,83.8017578125,211.3017578125,28.0517578125,210.7705078125,1956.541015625,35.2705078125,225.384765625,28.3017578125,89.63525390625,57.63525390625,1270.833251953125
577.0,105.384765625,105.384765625,81.634765625,49.63525390625,49.63525390625,41.51025390625,81.634765625,360.384765625,105.634765625,83.8017578125,211.3017578125,28.0517578125,210.7705078125,1956.541015625,35.2705078125,225.384765625,28.3017578125,89.63525390625,57.63525390625,1270.960205078125
578.0,105.3203125,105.3203125,81.5703125,49.82080078125,49.82080078125,41.44580078125,81.5703125,359.3203125,105.3203125,83.7373046875,211.2373046875,28.2373046875,210.6416015625,1956.283203125,35.6416015625,225.0703125,28.4873046875,90.07080078125,58.07080078125,1271.960205078125
579.0,105.3203125,105.3203125,81.5703125,49.82080078125,49.82080078125,41.44580078125,81.5703125,359.3203125,105.3203125,83.7373046875,211.2373046875,28.2373046875,210.6416015625,1956.283203125,35.6416015625,225.0703125,28.4873046875,90.07080078125,58.07080078125,1272.091064453125
580.0,105.25390625,105.25390625,82.00390625,50.00439453125,50.00439453125,41.37939453125,82.00390625,359.25390625,105.25390625,83.6708984375,211.1708984375,28.4208984375,210.5087890625,1956.017578125,36.0087890625,224.75390625,28.6708984375,90.50439453125,58.50439453125,1273.091064453125
581.0,105.25390625,105.25390625,82.00390625,50.00439453125,50.00439453125,41.37939453125,82.00390625,359.25390625,105.25390625,83.6708984375,211.1708984375,28.4208984375,210.5087890625,1956.017578125,36.0087890625,224.75390625,28.6708984375,90.50439453125,58.50439453125,1273.225830078125
582.0,105.185546875,105.185546875,81.935546875,50.18603515625,50.18603515625,41.31103515625,81.935546875,360.185546875,105.435546875,83.6025390625,211.1025390625,28.6025390625,210.3720703125,1955.744140625,36.3720703125,224.435546875,28.8525390625,90.93603515625,58.93603515625,1274.225830078125
583.0,105.185546875,105.185546875,81.935546875,50.18603515625,50.18603515625,41.31103515625,81.935546875,360.185546875,105.435546875,83.6025390625,211.1025390625,28.6025390625,210.3720703125,1955.744140625,36.3720703125,224.435546875,28.8525390625,90.93603515625,58.93603515625,1274.364501953125
584.0,105.115234375,105.115234375,82.365234375,50.36572265625,50.36572265625,41.24072265625,82.365234375,360.115234375,105.365234375,83.5322265625,211.0322265625,28.7822265625,210.2314453125,1955.462890625,36.7314453125,224.115234375,29.0322265625,91.36572265625,59.36572265625,1275.364501953125
585.0,105.115234375,105.115234375,82.365234375,50.36572265625,50.36572265625,41.24072265625,82.365234375,360.115234375,105.365234375,83.5322265625,211.0322265625,28.7822265625,210.2314453125,1955.462890625,36.7314453125,224.115234375,29.0322265625,91.36572265625,59.36572265625,1275.507080078125
586.0,105.04296875,105.04296875,82.29296875,50.54345703125,50.54345703125,41.16845703125,82.29296875,359.04296875,105.04296875,83.4599609375,210.9599609375,28.9599609375,210.0869140625,1955.173828125,37.0869140625,223.79296875,29.2099609375,91.79345703125,59.79345703125,1276.507080078125
587.0,105.04296875,105.04296875,82.29296875,50.54345703125,50.54345703125,41.16845703125,82.29296875,359.04296875,105.04296875,83.4599609375,210.9599609375,28.9599609375,210.0869140625,1955.173828125,37.0869140625,223.79296875,29.2099609375,91.79345703125,59.79345703125,1276.653564453125
588.0,104.96875,104.96875,82.71875,50.71923828125,50.71923828125,41.09423828125,82.71875,358.96875,104.96875,83.3857421875,210.8857421875,29.1357421875,209.9384765625,1954.876953125,37.4384765625,223.46875,29.3857421875,92.21923828125,60.21923828125,1277.653564453125
589.0,104.96875,104.96875,82.71875,50.71923828125,50.71923828125,41.09423828125,82.71875,358.96875,104.96875,83.3857421875,210.8857421875,29.1357421875,209.9384765625,1954.876953125,37.4384765625,223.46875,29.3857421875,92.21923828125,60.21923828125,1277.803955078125
590.0,104.892578125,104.892578125,82.642578125,50.89306640625,50.89306640625,41.01806640625,82.642578125,359.892578125,105.142578125,83.3095703125,210.8095703125,29.3095703125,209.7861328125,1954.572265625,37.7861328125,223.142578125,29.5595703125,92.64306640625,60.64306640625,1278.803955078125
591.0,104.892578125,104.892578125,82.642578125,50.89306640625,50.89306640625,41.01806640625,82.642578125,359.892578125,105.142578125,83.3095703125,210.8095703125,29.3095703125,209.7861328125,1954.572265625,37.7861328125,223.142578125,29.5595703125,92.64306640625,60.64306640625,1278.958251953125
592.0,104.814453125,104.814453125,83.064453125,51.06494140625,51.06494140625,40.93994140625,83.064453125,359.814453125,105.064453125,83.2314453125,210.7314453125,29.4814453125,209.6298828125,1954.259765625,38.1298828125,222.814453125,29.7314453125,93.06494140625,61.06494140625,1279.958251953125
593.0,104.814453125,104.814453125,83.064453125,51.06494140625,51.06494140625,40.93994140625,83.064453125,359.814453125,105.064453125,83.2314453125,210.7314453125,29.4814453125,209.6298828125,1954.259765625,38.1298828125,222.814453125,29.7314453125,93.06494140625,61.06494140625,1280.116455078125
594.0,104.734375,104.734375,82.984375,51.23486328125,51.23486328125,40.85986328125,82.984375,358.734375,104.734375,83.1513671875,210.6513671875,29.6513671875,209.4697265625,1953.939453125,38.4697265625,222.484375,29.9013671875,93.48486328125,61.48486328125,1281.116455078125
595.0,104.734375,104.734375,82.984375,51.23486328125,51.23486328125,40.85986328125,82.984375,358.734375,104.734375,83.1513671875,210.6513671875,29.6513671875,209.4697265625,1953.939453125,38.4697265625,222.484375,29.9013671875,93.48486328125,61.48486328125,1281.278564453125
596.0,104.65234375,104.65234375,83.40234375,51.40283203125,51.40283203125,40.77783203125,83.40234375,358.65234375,104.65234375,83.0693359375,210.5693359375,29.8193359375,209.3056640625,1953.611328125,38.8056640625,222.15234375,30.0693359375,93.90283203125,61.90283203125,1282.278564453125
597.0,104.65234375,104.65234375,83.40234375,51.40283203125,51.40283203125,40.77783203125,83.40234375,358.65234375,104.65234375,83.0693359375,210.5693359375,29.8193359375,209.3056640625,1953.611328125,38.8056640625,222.15234375,30.0693359375,93.90283203125,61.90283203125,1282.444580078125
598.0,104.568359375,104.568359375,83.318359375,51.56884765625,51.56884765625,40.69384765625,83.318359375,359.568359375,104.818359375,82.9853515625,210.4853515625,29.9853515625,209.1376953125,1953.275390625,39.1376953125,221.818359375,30.2353515625,94.31884765625,62.31884765625,1283.444580078125
599.0,104.568359375,104.568359375,83.318359375,51.56884765625,51.56884765625,40.69384765625,83.318359375,359.568359375,104.818359375,82.9853515625,210.4853515625,29.9853515625,209.1376953125,1953.275390625,39.1376953125,221.818359375,30.2353515625,94.31884765625,62.31884765625,1283.614501953125
600.0,104.482421875,104.482421875,83.732421875,51.73291015625,51.73291015625,40.60791015625,83.732421875,359.482421875,104.732421875,82.8994140625,210.3994140625,30.1494140625,208.9658203125,1952.931640625,39.4658203125,221.482421875,30.3994140625,94.73291015625,62.73291015625,1284.614501953125
601.0,104.482421875,104.482421875,83.732421875,51.73291015625,51.73291015625,40.60791015625,83.732421875,359.482421875,104.732421875,82.8994140625,210.3994140625,30.1494140625,208.9658203125,1952.931640625,39.4658203125,221.482421875,30.3994140625,94.73291015625,62.73291015625,1284.788330078125
602.0,104.39453125,104.39453125,83.64453125,51.89501953125,51.89501953125,40.52001953125,83.64453125,358.39453125,104.39453125,82.8115234375,210.3115234375,30.3115234375,208.7900390625,1952.580078125,39.7900390625,221.14453125,30.5615234375,95.14501953125,63.14501953125,1285.788330078125
603.0,104.39453125,104.39453125,83.64453125,51.89501953125,51.89501953125,40.52001953125,83.64453125,358.39453125,104.39453125,82.8115234375,210.3115234375,30.3115234375,208.7900390625,1952.580078125,39.7900390625,221.14453125,30.5615234375,95.14501953125,63.14501953125,1285.966064453125
604.0,104.3046875,104.3046875,84.0546875,52.05517578125,52.05517578125,40.43017578125,84.0546875,358.3046875,104.3046875,82.7216796875,210.2216796875,30.4716796875,208.6103515625,1952.220703125,40.1103515625,220.8046875,30.7216796875,95.55517578125,63.55517578125,1286.966064453125
605.0,104.3046875,104.3046875,84.0546875,52.05517578125,52.05517578125,40.43017578125,84.0546875,358.3046875,104.3046875,82.7216796875,210.2216796875,30.4716796875,208.6103515625,1952.220703125,40.1103515625,220.8046875,30.7216796875,95.55517578125,63.55517578125,1287.147705078125
606.0,104.212890625,104.212890625,83.962890625,52.21337890625,52.21337890625,40.33837890625,83.962890625,359.212890625,104.462890625,82.6298828125,210.1298828125,30.6298828125,208.4267578125,1951.853515625,40.4267578125,220.462890625,30.8798828125,95.96337890625,63.96337890625,1288.147705078125
607.0,104.212890625,104.212890625,83.962890625,52.21337890625,52.21337890625,40.33837890625,83.962890625,359.212890625,104.462890625,82.6298828125,210.1298828125,30.6298828125,208.4267578125,1951.853515625,40.4267578125,220.462890625,30.8798828125,95.96337890625,63.96337890625,1288.333251953125
608.0,104.119140625,104.119140625,84.369140625,52.36962890625,52.36962890625,40.24462890625,84.369140625,359.119140625,104.369140625,82.5361328125,210.0361328125,30.7861328125,208.2392578125,1951.478515625,40.7392578125,220.119140625,31.0361328125,96.36962890625,64.36962890625,1289.333251953125
609.0,104.119140625,104.119140625,84.369140625,52.36962890625,52.36962890625,40.24462890625,84.369140625,359.119140625,104.369140625,82.5361328125,210.0361328125,30.7861328125,208.2392578125,1951.478515625,40.7392578125,220.119140625,31.0361328125,96.36962890625,64.36962890625,1289.522705078125
610.0,104.0234375,104.0234375,84.2734375,52.52392578125,52.52392578125,40.14892578125,84.2734375,358.0234375,104.0234375,82.4404296875,209.9404296875,30.9404296875,208.0478515625,1951.095703125,41.0478515625,219.7734375,31.1904296875,96.77392578125,64.77392578125,1290.522705078125
611.0,104.0234375,104.0234375,84.2734375,52.52392578125,52.52392578125,40.14892578125,84.2734375,358.0234375,104.0234375,82.4404296875,209.9404296875,30.9404296875,208.0478515625,1951.095703125,41.0478515625,219.7734375,31.1904296875,96.77392578125,64.77392578125,1290.716064453125
612.0,103.92578125,103.92578125,84.67578125,52.67626953125,52.67626953125,40.05126953125,84.67578125,357.92578125,103.92578125,82.3427734375,209.8427734375,31.0927734375,207.8525390625,1950.705078125,41.3525390625,219.42578125,31.3427734375,97.17626953125,65.17626953125,1291.716064453125
613.0,103.92578125,103.92578125,84.67578125,52.67626953125,52.67626953125,40.05126953125,84.67578125,357.92578125,103.92578125,82.3427734375,209.8427734375,31.0927734375,207.8525390625,1950.705078125,41.3525390625,219.42578125,31.3427734375,97.17626953125,65.17626953125,1291.913330078125
614.0,103.826171875,103.826171875,84.576171875,52.82666015625,52.82666015625,39.95166015625,84.576171875,358.826171875,104.076171875,82.2431640625,209.7431640625,31.2431640625,207.6533203125,1950.306640625,41.6533203125,219.076171875,31.4931640625,97.57666015625,65.57666015625,1292.913330078125
615.0,103.826171875,103.826171875,84.576171875,52.82666015625,52.82666015625,39.95166015625,84.576171875,358.826171875,104.076171875,82.2431640625,209.7431640625,31.2431640625,207.6533203125,1950.306640625,41.6533203125,219.076171875,31.4931640625,97.57666015625,65.57666015625,1293.114501953125
616.0,103.724609375,103.724609375,84.974609375,52.97509765625,52.97509765625,39.85009765625,84.974609375,358.724609375,103.974609375,82.1416015625,209.6416015625,31.3916015625,207.4501953125,1949.900390625,41.9501953125,218.724609375,31.6416015625,97.97509765625,65.97509765625,1294.114501953125
617.0,103.724609375,103.724609375,84.974609375,52.97509765625,52.97509765625,39.85009765625,84.974609375,358.724609375,103.974609375,82.1416015625,209.6416015625,31.3916015625,207.4501953125,1949.900390625,41.9501953125,218.724609375,31.6416015625,97.97509765625,65.97509765625,1294.319580078125
618.0,103.62109375,103.62109375,84.87109375,53.12158203125,53.12158203125,39.74658203125,84.87109375,357.62109375,103.62109375,82.0380859375,209.5380859375,31.5380859375,207.2431640625,1949.486328125,42.2431640625,218.37109375,31.7880859375,98.37158203125,66.37158203125,1295.319580078125
619.0,103.62109375,103.62109375,84.87109375,53.12158203125,53.12158203125,39.74658203125,84.87109375,357.62109375,103.62109375,82.0380859375,209.5380859375,31.5380859375,207.2431640625,1949.486328125,42.2431640625,218.37109375,31.7880859375,98.37158203125,66.37158203125,1295.528564453125
620.0,103.515625,103.515625,85.265625,53.26611328125,53.26611328125,39.64111328125,85.265625,357.515625,103.515625,81.9326171875,209.4326171875,31.6826171875,207.0322265625,1949.064453125,42.5322265625,218.015625,31.9326171875,98.76611328125,66.76611328125,1296.528564453125
621.0,103.515625,103.515625,85.265625,53.26611328125,53.26611328125,39.64111328125,85.265625,357.515625,103.515625,81.9326171875,209.4326171875,31.6826171875,207.0322265625,1949.064453125,42.5322265625,218.015625,31.9326171875,98.76611328125,66.76611328125,1296.741455078125
