D,S1,S1_bot_bot,S2,S3,S4,S5,ProposedLTB,ProposedLTT2,Rahimi,Sanyal,Chen,ZZhu,Zhu,Conventional,Yuan12,Yuan15,Zhao,Jajodia,Hu,Du
481.0,106.181640625,106.181640625,13.931640625,-17.81787109375,46.18212890625,14.18212890625,13.931640625,232.681640625,106.181640625,21.0986328125,84.5986328125,24.8486328125,212.3642578125,904.728515625,28.3642578125,42.181640625,24.8486328125,17.93212890625,106.18212890625,1220.3642578125
482.0,106.2109375,106.2109375,13.9609375,-18.03857421875,45.96142578125,13.96142578125,13.9609375,232.7109375,105.9609375,21.1279296875,84.6279296875,24.6279296875,212.4228515625,906.845703125,27.9228515625,42.2109375,24.6279296875,17.46142578125,106.21142578125,1221.4228515625
483.0,106.2109375,106.2109375,13.9609375,-18.03857421875,45.96142578125,13.96142578125,13.9609375,232.7109375,105.9609375,21.1279296875,84.6279296875,24.6279296875,212.4228515625,906.845703125,27.9228515625,42.2109375,24.6279296875,17.46142578125,106.21142578125,1221.4228515625
484.0,106.23828125,106.23828125,13.48828125,-18.26123046875,45.73876953125,13.73876953125,13.48828125,232.73828125,105.98828125,21.1552734375,84.6552734375,24.4052734375,212.4775390625,908.955078125,27.4775390625,42.23828125,24.4052734375,16.98876953125,106.23876953125,1222.4775390625
485.0,106.23828125,106.23828125,13.48828125,-18.26123046875,45.73876953125,13.73876953125,13.48828125,232.73828125,105.98828125,21.1552734375,84.6552734375,24.4052734375,212.4775390625,908.955078125,27.4775390625,42.23828125,24.4052734375,16.98876953125,106.23876953125,1222.4775390625
486.0,106.263671875,106.263671875,13.513671875,-18.48583984375,45.51416015625,13.51416015625,13.513671875,232.763671875,106.263671875,21.1806640625,84.6806640625,24.1806640625,212.5283203125,911.056640625,27.0283203125,42.263671875,24.1806640625,16.51416015625,106.26416015625,1223.5283203125
487.0,106.263671875,106.263671875,13.513671875,-18.48583984375,45.51416015625,13.51416015625,13.513671875,232.763671875,106.263671875,21.1806640625,84.6806640625,24.1806640625,212.5283203125,911.056640625,27.0283203125,42.263671875,24.1806640625,16.51416015625,106.26416015625,1223.5283203125
488.0,106.287109375,106.287109375,13.037109375,-18.71240234375,45.28759765625,13.28759765625,13.037109375,232.787109375,106.287109375,21.2041015625,84.7041015625,23.9541015625,212.5751953125,913.150390625,26.5751953125,42.287109375,23.9541015625,16.03759765625,106.28759765625,1224.5751953125
489.0,106.287109375,106.287109375,13.037109375,-18.71240234375,45.28759765625,13.28759765625,13.037109375,232.787109375,106.287109375,21.2041015625,84.7041015625,23.9541015625,212.5751953125,913.150390625,26.5751953125,42.287109375,23.9541015625,16.03759765625,106.28759765625,1224.5751953125
490.0,106.30859375,106.30859375,13.05859375,-18.94091796875,45.05908203125,13.05908203125,13.05859375,232.80859375,106.05859375,21.2255859375,84.7255859375,23.7255859375,212.6181640625,915.236328125,26.1181640625,42.30859375,23.7255859375,15.55908203125,106.30908203125,1225.6181640625
491.0,106.30859375,106.30859375,13.05859375,-18.94091796875,45.05908203125,13.05908203125,13.05859375,232.80859375,106.05859375,21.2255859375,84.7255859375,23.7255859375,212.6181640625,915.236328125,26.1181640625,42.30859375,23.7255859375,15.55908203125,106.30908203125,1225.6181640625
492.0,106.328125,106.328125,12.578125,-19.17138671875,44.82861328125,12.82861328125,12.578125,232.828125,106.078125,21.2451171875,84.7451171875,23.4951171875,212.6572265625,917.314453125,25.6572265625,42.328125,23.4951171875,15.07861328125,106.32861328125,1226.6572265625
493.0,106.328125,106.328125,12.578125,-19.17138671875,44.82861328125,12.82861328125,12.578125,232.828125,106.078125,21.2451171875,84.7451171875,23.4951171875,212.6572265625,917.314453125,25.6572265625,42.328125,23.4951171875,15.07861328125,106.32861328125,1226.6572265625
494.0,106.345703125,106.345703125,12.595703125,-19.40380859375,44.59619140625,12.59619140625,12.595703125,232.845703125,106.345703125,21.2626953125,84.7626953125,23.2626953125,212.6923828125,919.384765625,25.1923828125,42.345703125,23.2626953125,14.59619140625,106.34619140625,1227.6923828125
495.0,106.345703125,106.345703125,12.595703125,-19.40380859375,44.59619140625,12.59619140625,12.595703125,232.845703125,106.345703125,21.2626953125,84.7626953125,23.2626953125,212.6923828125,919.384765625,25.1923828125,42.345703125,23.2626953125,14.59619140625,106.34619140625,1227.6923828125
496.0,106.361328125,106.361328125,12.111328125,-19.63818359375,44.36181640625,12.36181640625,12.111328125,232.861328125,106.361328125,21.2783203125,84.7783203125,23.0283203125,212.7236328125,921.447265625,24.7236328125,42.361328125,23.0283203125,14.11181640625,106.36181640625,1228.7236328125
497.0,106.361328125,106.361328125,12.111328125,-19.63818359375,44.36181640625,12.36181640625,12.111328125,232.861328125,106.361328125,21.2783203125,84.7783203125,23.0283203125,212.7236328125,921.447265625,24.7236328125,42.361328125,23.0283203125,14.11181640625,106.36181640625,1228.7236328125
498.0,106.375,106.375,12.125,-19.87451171875,44.12548828125,12.12548828125,12.125,232.875,106.125,21.2919921875,84.7919921875,22.7919921875,212.7509765625,923.501953125,24.2509765625,42.375,22.7919921875,13.62548828125,106.37548828125,1229.7509765625
499.0,106.375,106.375,12.125,-19.87451171875,44.12548828125,12.12548828125,12.125,232.875,106.125,21.2919921875,84.7919921875,22.7919921875,212.7509765625,923.501953125,24.2509765625,42.375,22.7919921875,13.62548828125,106.37548828125,1229.7509765625
500.0,106.38671875,106.38671875,11.63671875,-20.11279296875,43.88720703125,11.88720703125,11.63671875,232.88671875,106.13671875,21.3037109375,84.8037109375,22.5537109375,212.7744140625,925.548828125,23.7744140625,42.38671875,22.5537109375,13.13720703125,106.38720703125,1230.7744140625
501.0,106.38671875,106.38671875,11.63671875,-20.11279296875,43.88720703125,11.88720703125,11.63671875,232.88671875,106.13671875,21.3037109375,84.8037109375,22.5537109375,212.7744140625,925.548828125,23.7744140625,42.38671875,22.5537109375,13.13720703125,106.38720703125,1230.7744140625
502.0,106.396484375,106.396484375,11.646484375,-20.35302734375,43.64697265625,11.64697265625,11.646484375,232.896484375,106.396484375,21.3134765625,84.8134765625,22.3134765625,212.7939453125,927.587890625,23.2939453125,42.396484375,22.3134765625,12.64697265625,106.39697265625,1231.7939453125
503.0,106.396484375,106.396484375,11.646484375,-20.35302734375,43.64697265625,11.64697265625,11.646484375,232.896484375,106.396484375,21.3134765625,84.8134765625,22.3134765625,212.7939453125,927.587890625,23.2939453125,42.396484375,22.3134765625,12.64697265625,106.39697265625,1231.7939453125
504.0,106.404296875,106.404296875,11.154296875,-20.59521484375,43.40478515625,11.40478515625,11.154296875,232.904296875,106.404296875,21.3212890625,84.8212890625,22.0712890625,212.8095703125,929.619140625,22.8095703125,42.404296875,22.0712890625,12.15478515625,106.40478515625,1232.8095703125
505.0,106.404296875,106.404296875,11.154296875,-20.59521484375,43.40478515625,11.40478515625,11.154296875,232.904296875,106.404296875,21.3212890625,84.8212890625,22.0712890625,212.8095703125,929.619140625,22.8095703125,42.404296875,22.0712890625,12.15478515625,106.40478515625,1232.8095703125
506.0,106.41015625,106.41015625,11.16015625,-20.83935546875,43.16064453125,11.16064453125,11.16015625,232.91015625,106.16015625,21.3271484375,84.8271484375,21.8271484375,212.8212890625,931.642578125,22.3212890625,42.41015625,21.8271484375,11.66064453125,106.41064453125,1233.8212890625
507.0,106.41015625,106.41015625,11.16015625,-20.83935546875,43.16064453125,11.16064453125,11.16015625,232.91015625,106.16015625,21.3271484375,84.8271484375,21.8271484375,212.8212890625,931.642578125,22.3212890625,42.41015625,21.8271484375,11.66064453125,106.41064453125,1233.8212890625
508.0,106.4140625,106.4140625,10.6640625,-21.08544921875,42.91455078125,10.91455078125,10.6640625,232.9140625,106.1640625,21.3310546875,84.8310546875,21.5810546875,212.8291015625,933.658203125,21.8291015625,42.4140625,21.5810546875,11.16455078125,106.41455078125,1234.8291015625
509.0,106.4140625,106.4140625,10.6640625,-21.08544921875,42.91455078125,10.91455078125,10.6640625,232.9140625,106.1640625,21.3310546875,84.8310546875,21.5810546875,212.8291015625,933.658203125,21.8291015625,42.4140625,21.5810546875,11.16455078125,106.41455078125,1234.8291015625
510.0,106.416015625,106.416015625,10.666015625,-21.33349609375,42.66650390625,10.66650390625,10.666015625,232.916015625,106.416015625,21.3330078125,84.8330078125,21.3330078125,212.8330078125,935.666015625,21.3330078125,42.416015625,21.3330078125,10.66650390625,106.41650390625,1235.8330078125
511.0,106.416015625,106.416015625,10.666015625,-21.33349609375,42.66650390625,10.66650390625,10.666015625,232.916015625,106.416015625,21.3330078125,84.8330078125,21.3330078125,212.8330078125,935.666015625,21.3330078125,42.416015625,21.3330078125,10.66650390625,106.41650390625,1235.8330078125
512.0,106.416015625,106.416015625,10.666015625,-21.33349609375,42.66650390625,10.66650390625,10.666015625,232.916015625,106.416015625,21.3330078125,84.8330078125,21.3330078125,212.8330078125,937.666015625,21.3330078125,106.416015625,21.3330078125,74.41650390625,42.66650390625,1236.8330078125
513.0,106.416015625,106.416015625,10.666015625,-21.33349609375,42.66650390625,10.66650390625,10.666015625,232.916015625,106.416015625,21.3330078125,84.8330078125,21.3330078125,212.8330078125,937.666015625,21.3330078125,106.416015625,21.3330078125,74.41650390625,42.66650390625,1236.8330078125
514.0,106.4140625,106.4140625,10.6640625,-21.08544921875,42.91455078125,10.91455078125,10.6640625,232.9140625,106.1640625,21.3310546875,84.8310546875,21.5810546875,212.8291015625,939.658203125,21.8291015625,106.4140625,21.5810546875,74.41455078125,43.16455078125,1237.8291015625
515.0,106.4140625,106.4140625,10.6640625,-21.08544921875,42.91455078125,10.91455078125,10.6640625,232.9140625,106.1640625,21.3310546875,84.8310546875,21.5810546875,212.8291015625,939.658203125,21.8291015625,106.4140625,21.5810546875,74.41455078125,43.16455078125,1237.8291015625
516.0,106.41015625,106.41015625,11.16015625,-20.83935546875,43.16064453125,11.16064453125,11.16015625,232.91015625,106.16015625,21.3271484375,84.8271484375,21.8271484375,212.8212890625,941.642578125,22.3212890625,106.41015625,21.8271484375,74.41064453125,43.66064453125,1238.8212890625
517.0,106.41015625,106.41015625,11.16015625,-20.83935546875,43.16064453125,11.16064453125,11.16015625,232.91015625,106.16015625,21.3271484375,84.8271484375,21.8271484375,212.8212890625,941.642578125,22.3212890625,106.41015625,21.8271484375,74.41064453125,43.66064453125,1238.8212890625
518.0,106.404296875,106.404296875,11.154296875,-20.59521484375,43.40478515625,11.40478515625,11.154296875,232.904296875,106.404296875,21.3212890625,84.8212890625,22.0712890625,212.8095703125,943.619140625,22.8095703125,106.404296875,22.0712890625,74.40478515625,44.15478515625,1239.8095703125
519.0,106.404296875,106.404296875,11.154296875,-20.59521484375,43.40478515625,11.40478515625,11.154296875,232.904296875,106.404296875,21.3212890625,84.8212890625,22.0712890625,212.8095703125,943.619140625,22.8095703125,106.404296875,22.0712890625,74.40478515625,44.15478515625,1239.8095703125
520.0,106.396484375,106.396484375,11.646484375,-20.35302734375,43.64697265625,11.64697265625,11.646484375,232.896484375,106.396484375,21.3134765625,84.8134765625,22.3134765625,212.7939453125,945.587890625,23.2939453125,106.396484375,22.3134765625,74.39697265625,44.64697265625,1240.7939453125
521.0,106.396484375,106.396484375,11.646484375,-20.35302734375,43.64697265625,11.64697265625,11.646484375,232.896484375,106.396484375,21.3134765625,84.8134765625,22.3134765625,212.7939453125,945.587890625,23.2939453125,106.396484375,22.3134765625,74.39697265625,44.64697265625,1240.7939453125
522.0,106.38671875,106.38671875,11.63671875,-20.11279296875,43.88720703125,11.88720703125,11.63671875,232.88671875,106.13671875,21.3037109375,84.8037109375,22.5537109375,212.7744140625,947.548828125,23.7744140625,106.38671875,22.5537109375,74.38720703125,45.13720703125,1241.7744140625
523.0,106.38671875,106.38671875,11.63671875,-20.11279296875,43.88720703125,11.88720703125,11.63671875,232.88671875,106.13671875,21.3037109375,84.8037109375,22.5537109375,212.7744140625,947.548828125,23.7744140625,106.38671875,22.5537109375,74.38720703125,45.13720703125,1241.7744140625
524.0,106.375,106.375,12.125,-19.87451171875,44.12548828125,12.12548828125,12.125,232.875,106.125,21.2919921875,84.7919921875,22.7919921875,212.7509765625,949.501953125,24.2509765625,106.375,22.7919921875,74.37548828125,45.62548828125,1242.7509765625
525.0,106.375,106.375,12.125,-19.87451171875,44.12548828125,12.12548828125,12.125,232.875,106.125,21.2919921875,84.7919921875,22.7919921875,212.7509765625,949.501953125,24.2509765625,106.375,22.7919921875,74.37548828125,45.62548828125,1242.7509765625
526.0,106.361328125,106.361328125,12.111328125,-19.63818359375,44.36181640625,12.36181640625,12.111328125,232.861328125,106.361328125,21.2783203125,84.7783203125,23.0283203125,212.7236328125,951.447265625,24.7236328125,106.361328125,23.0283203125,74.36181640625,46.11181640625,1243.7236328125
527.0,106.361328125,106.361328125,12.111328125,-19.63818359375,44.36181640625,12.36181640625,12.111328125,232.861328125,106.361328125,21.2783203125,84.7783203125,23.0283203125,212.7236328125,951.447265625,24.7236328125,106.361328125,23.0283203125,74.36181640625,46.11181640625,1243.7236328125
528.0,106.345703125,106.345703125,12.595703125,-19.40380859375,44.59619140625,12.59619140625,12.595703125,232.845703125,106.345703125,21.2626953125,84.7626953125,23.2626953125,212.6923828125,953.384765625,25.1923828125,106.345703125,23.2626953125,74.34619140625,46.59619140625,1244.6923828125
529.0,106.345703125,106.345703125,12.595703125,-19.40380859375,44.59619140625,12.59619140625,12.595703125,232.845703125,106.345703125,21.2626953125,84.7626953125,23.2626953125,212.6923828125,953.384765625,25.1923828125,106.345703125,23.2626953125,74.34619140625,46.59619140625,1244.6923828125
530.0,106.328125,106.328125,12.578125,-19.17138671875,44.82861328125,12.82861328125,12.578125,232.828125,106.078125,21.2451171875,84.7451171875,23.4951171875,212.6572265625,955.314453125,25.6572265625,106.328125,23.4951171875,74.32861328125,47.07861328125,1245.6572265625
531.0,106.328125,106.328125,12.578125,-19.17138671875,44.82861328125,12.82861328125,12.578125,232.828125,106.078125,21.2451171875,84.7451171875,23.4951171875,212.6572265625,955.314453125,25.6572265625,106.328125,23.4951171875,74.32861328125,47.07861328125,1245.6572265625
532.0,106.30859375,106.30859375,13.05859375,-18.94091796875,45.05908203125,13.05908203125,13.05859375,232.80859375,106.05859375,21.2255859375,84.7255859375,23.7255859375,212.6181640625,957.236328125,26.1181640625,106.30859375,23.7255859375,74.30908203125,47.55908203125,1246.6181640625
533.0,106.30859375,106.30859375,13.05859375,-18.94091796875,45.05908203125,13.05908203125,13.05859375,232.80859375,106.05859375,21.2255859375,84.7255859375,23.7255859375,212.6181640625,957.236328125,26.1181640625,106.30859375,23.7255859375,74.30908203125,47.55908203125,1246.6181640625
534.0,106.287109375,106.287109375,13.037109375,-18.71240234375,45.28759765625,13.28759765625,13.037109375,232.787109375,106.287109375,21.2041015625,84.7041015625,23.9541015625,212.5751953125,959.150390625,26.5751953125,106.287109375,23.9541015625,74.28759765625,48.03759765625,1247.5751953125
535.0,106.287109375,106.287109375,13.037109375,-18.71240234375,45.28759765625,13.28759765625,13.037109375,232.787109375,106.287109375,21.2041015625,84.7041015625,23.9541015625,212.5751953125,959.150390625,26.5751953125,106.287109375,23.9541015625,74.28759765625,48.03759765625,1247.5751953125
536.0,106.263671875,106.263671875,13.513671875,-18.48583984375,45.51416015625,13.51416015625,13.513671875,232.763671875,106.263671875,21.1806640625,84.6806640625,24.1806640625,212.5283203125,961.056640625,27.0283203125,106.263671875,24.1806640625,74.26416015625,48.51416015625,1248.5283203125
537.0,106.263671875,106.263671875,13.513671875,-18.48583984375,45.51416015625,13.51416015625,13.513671875,232.763671875,106.263671875,21.1806640625,84.6806640625,24.1806640625,212.5283203125,961.056640625,27.0283203125,106.263671875,24.1806640625,74.26416015625,48.51416015625,1248.5283203125
538.0,106.23828125,106.23828125,13.48828125,-18.26123046875,45.73876953125,13.73876953125,13.48828125,232.73828125,105.98828125,21.1552734375,84.6552734375,24.4052734375,212.4775390625,962.955078125,27.4775390625,106.23828125,24.4052734375,74.23876953125,48.98876953125,1249.4775390625
539.0,106.23828125,106.23828125,13.48828125,-18.26123046875,45.73876953125,13.73876953125,13.48828125,232.73828125,105.98828125,21.1552734375,84.6552734375,24.4052734375,212.4775390625,962.955078125,27.4775390625,106.23828125,24.4052734375,74.23876953125,48.98876953125,1249.4775390625
540.0,106.2109375,106.2109375,13.9609375,-18.03857421875,45.96142578125,13.96142578125,13.9609375,232.7109375,105.9609375,21.1279296875,84.6279296875,24.6279296875,212.4228515625,964.845703125,27.9228515625,106.2109375,24.6279296875,74.21142578125,49.46142578125,1250.4228515625
541.0,106.2109375,106.2109375,13.9609375,-18.03857421875,45.96142578125,13.96142578125,13.9609375,232.7109375,105.9609375,21.1279296875,84.6279296875,24.6279296875,212.4228515625,964.845703125,27.9228515625,106.2109375,24.6279296875,74.21142578125,49.46142578125,1250.4228515625
542.0,106.181640625,106.181640625,13.931640625,-17.81787109375,46.18212890625,14.18212890625,13.931640625,232.681640625,106.181640625,21.0986328125,84.5986328125,24.8486328125,212.3642578125,966.728515625,28.3642578125,106.181640625,24.8486328125,74.18212890625,49.93212890625,1251.3642578125
543.0,106.181640625,106.181640625,13.931640625,-17.81787109375,46.18212890625,14.18212890625,13.931640625,232.681640625,106.181640625,21.0986328125,84.5986328125,24.8486328125,212.3642578125,966.728515625,28.3642578125,106.181640625,24.8486328125,74.18212890625,49.93212890625,1251.3642578125
544.0,106.150390625,106.150390625,14.400390625,-17.59912109375,46.40087890625,14.40087890625,14.400390625,232.650390625,106.150390625,21.0673828125,84.5673828125,25.0673828125,212.3017578125,968.603515625,28.8017578125,106.150390625,25.0673828125,74.15087890625,50.40087890625,1252.3017578125
545.0,106.150390625,106.150390625,14.400390625,-17.59912109375,46.40087890625,14.40087890625,14.400390625,232.650390625,106.150390625,21.0673828125,84.5673828125,25.0673828125,212.3017578125,968.603515625,28.8017578125,106.150390625,25.0673828125,74.15087890625,50.40087890625,1252.3017578125
546.0,106.1171875,106.1171875,14.3671875,-17.38232421875,46.61767578125,14.61767578125,14.3671875,232.6171875,105.8671875,21.0341796875,84.5341796875,25.2841796875,212.2353515625,970.470703125,29.2353515625,106.1171875,25.2841796875,74.11767578125,50.86767578125,1253.2353515625
547.0,106.1171875,106.1171875,14.3671875,-17.38232421875,46.61767578125,14.61767578125,14.3671875,232.6171875,105.8671875,21.0341796875,84.5341796875,25.2841796875,212.2353515625,970.470703125,29.2353515625,106.1171875,25.2841796875,74.11767578125,50.86767578125,1253.2353515625
548.0,106.08203125,106.08203125,14.83203125,-17.16748046875,46.83251953125,14.83251953125,14.83203125,232.58203125,105.83203125,20.9990234375,84.4990234375,25.4990234375,212.1650390625,972.330078125,29.6650390625,106.08203125,25.4990234375,74.08251953125,51.33251953125,1254.1650390625
549.0,106.08203125,106.08203125,14.83203125,-17.16748046875,46.83251953125,14.83251953125,14.83203125,232.58203125,105.83203125,20.9990234375,84.4990234375,25.4990234375,212.1650390625,972.330078125,29.6650390625,106.08203125,25.4990234375,74.08251953125,51.33251953125,1254.1650390625
550.0,106.044921875,106.044921875,14.794921875,-16.95458984375,47.04541015625,15.04541015625,14.794921875,232.544921875,106.044921875,20.9619140625,84.4619140625,25.7119140625,212.0908203125,974.181640625,30.0908203125,106.044921875,25.7119140625,74.04541015625,51.79541015625,1255.0908203125
551.0,106.044921875,106.044921875,14.794921875,-16.95458984375,47.04541015625,15.04541015625,14.794921875,232.544921875,106.044921875,20.9619140625,84.4619140625,25.7119140625,212.0908203125,974.181640625,30.0908203125,106.044921875,25.7119140625,74.04541015625,51.79541015625,1255.0908203125
552.0,106.005859375,106.005859375,15.255859375,-16.74365234375,47.25634765625,15.25634765625,15.255859375,232.505859375,106.005859375,20.9228515625,84.4228515625,25.9228515625,212.0126953125,976.025390625,30.5126953125,106.005859375,25.9228515625,74.00634765625,52.25634765625,1256.0126953125
553.0,106.005859375,106.005859375,15.255859375,-16.74365234375,47.25634765625,15.25634765625,15.255859375,232.505859375,106.005859375,20.9228515625,84.4228515625,25.9228515625,212.0126953125,976.025390625,30.5126953125,106.005859375,25.9228515625,74.00634765625,52.25634765625,1256.0126953125
554.0,105.96484375,105.96484375,15.21484375,-16.53466796875,47.46533203125,15.46533203125,15.21484375,232.46484375,105.71484375,20.8818359375,84.3818359375,26.1318359375,211.9306640625,977.861328125,30.9306640625,105.96484375,26.1318359375,73.96533203125,52.71533203125,1256.9306640625
555.0,105.96484375,105.96484375,15.21484375,-16.53466796875,47.46533203125,15.46533203125,15.21484375,232.46484375,105.71484375,20.8818359375,84.3818359375,26.1318359375,211.9306640625,977.861328125,30.9306640625,105.96484375,26.1318359375,73.96533203125,52.71533203125,1256.9306640625
556.0,105.921875,105.921875,15.671875,-16.32763671875,47.67236328125,15.67236328125,15.671875,232.421875,105.671875,20.8388671875,84.3388671875,26.3388671875,211.8447265625,979.689453125,31.3447265625,105.921875,26.3388671875,73.92236328125,53.17236328125,1257.8447265625
557.0,105.921875,105.921875,15.671875,-16.32763671875,47.67236328125,15.67236328125,15.671875,232.421875,105.671875,20.8388671875,84.3388671875,26.3388671875,211.8447265625,979.689453125,31.3447265625,105.921875,26.3388671875,73.92236328125,53.17236328125,1257.8447265625
558.0,105.876953125,105.876953125,15.626953125,-16.12255859375,47.87744140625,15.87744140625,15.626953125,232.376953125,105.876953125,20.7939453125,84.2939453125,26.5439453125,211.7548828125,981.509765625,31.7548828125,105.876953125,26.5439453125,73.87744140625,53.62744140625,1258.7548828125
559.0,105.876953125,105.876953125,15.626953125,-16.12255859375,47.87744140625,15.87744140625,15.626953125,232.376953125,105.876953125,20.7939453125,84.2939453125,26.5439453125,211.7548828125,981.509765625,31.7548828125,105.876953125,26.5439453125,73.87744140625,53.62744140625,1258.7548828125
560.0,105.830078125,105.830078125,16.080078125,-15.91943359375,48.08056640625,16.08056640625,16.080078125,232.330078125,105.830078125,20.7470703125,84.2470703125,26.7470703125,211.6611328125,983.322265625,32.1611328125,105.830078125,26.7470703125,73.83056640625,54.08056640625,1259.6611328125
561.0,105.830078125,105.830078125,16.080078125,-15.91943359375,48.08056640625,16.08056640625,16.080078125,232.330078125,105.830078125,20.7470703125,84.2470703125,26.7470703125,211.6611328125,983.322265625,32.1611328125,105.830078125,26.7470703125,73.83056640625,54.08056640625,1259.6611328125
562.0,105.78125,105.78125,16.03125,-15.71826171875,48.28173828125,16.28173828125,16.03125,232.28125,105.53125,20.6982421875,84.1982421875,26.9482421875,211.5634765625,985.126953125,32.5634765625,105.78125,26.9482421875,73.78173828125,54.53173828125,1260.5634765625
563.0,105.78125,105.78125,16.03125,-15.71826171875,48.28173828125,16.28173828125,16.03125,232.28125,105.53125,20.6982421875,84.1982421875,26.9482421875,211.5634765625,985.126953125,32.5634765625,105.78125,26.9482421875,73.78173828125,54.53173828125,1260.5634765625
564.0,105.73046875,105.73046875,16.48046875,-15.51904296875,48.48095703125,16.48095703125,16.48046875,232.23046875,105.48046875,20.6474609375,84.1474609375,27.1474609375,211.4619140625,986.923828125,32.9619140625,105.73046875,27.1474609375,73.73095703125,54.98095703125,1261.4619140625
565.0,105.73046875,105.73046875,16.48046875,-15.51904296875,48.48095703125,16.48095703125,16.48046875,232.23046875,105.48046875,20.6474609375,84.1474609375,27.1474609375,211.4619140625,986.923828125,32.9619140625,105.73046875,27.1474609375,73.73095703125,54.98095703125,1261.4619140625
566.0,105.677734375,105.677734375,16.427734375,-15.32177734375,48.67822265625,16.67822265625,16.427734375,232.177734375,105.677734375,20.5947265625,84.0947265625,27.3447265625,211.3564453125,988.712890625,33.3564453125,105.677734375,27.3447265625,73.67822265625,55.42822265625,1262.3564453125
567.0,105.677734375,105.677734375,16.427734375,-15.32177734375,48.67822265625,16.67822265625,16.427734375,232.177734375,105.677734375,20.5947265625,84.0947265625,27.3447265625,211.3564453125,988.712890625,33.3564453125,105.677734375,27.3447265625,73.67822265625,55.42822265625,1262.3564453125
568.0,105.623046875,105.623046875,16.873046875,-15.12646484375,48.87353515625,16.87353515625,16.873046875,232.123046875,105.623046875,20.5400390625,84.0400390625,27.5400390625,211.2470703125,990.494140625,33.7470703125,105.623046875,27.5400390625,73.62353515625,55.87353515625,1263.2470703125
569.0,105.623046875,105.623046875,16.873046875,-15.12646484375,48.87353515625,16.87353515625,16.873046875,232.123046875,105.623046875,20.5400390625,84.0400390625,27.5400390625,211.2470703125,990.494140625,33.7470703125,105.623046875,27.5400390625,73.62353515625,55.87353515625,1263.2470703125
570.0,105.56640625,105.56640625,16.81640625,-14.93310546875,49.06689453125,17.06689453125,16.81640625,232.06640625,105.31640625,20.4833984375,83.9833984375,27.7333984375,211.1337890625,992.267578125,34.1337890625,105.56640625,27.7333984375,73.56689453125,56.31689453125,1264.1337890625
571.0,105.56640625,105.56640625,16.81640625,-14.93310546875,49.06689453125,17.06689453125,16.81640625,232.06640625,105.31640625,20.4833984375,83.9833984375,27.7333984375,211.1337890625,992.267578125,34.1337890625,105.56640625,27.7333984375,73.56689453125,56.31689453125,1264.1337890625
572.0,105.5078125,105.5078125,17.2578125,-14.74169921875,49.25830078125,17.25830078125,17.2578125,232.0078125,105.2578125,20.4248046875,83.9248046875,27.9248046875,211.0166015625,994.033203125,34.5166015625,105.5078125,27.9248046875,73.50830078125,56.75830078125,1265.0166015625
573.0,105.5078125,105.5078125,17.2578125,-14.74169921875,49.25830078125,17.25830078125,17.2578125,232.0078125,105.2578125,20.4248046875,83.9248046875,27.9248046875,211.0166015625,994.033203125,34.5166015625,105.5078125,27.9248046875,73.50830078125,56.75830078125,1265.0166015625
574.0,105.447265625,105.447265625,17.197265625,-14.55224609375,49.44775390625,17.44775390625,17.197265625,231.947265625,105.447265625,20.3642578125,83.8642578125,28.1142578125,210.8955078125,995.791015625,34.8955078125,105.447265625,28.1142578125,73.44775390625,57.19775390625,1265.8955078125
575.0,105.447265625,105.447265625,17.197265625,-14.55224609375,49.44775390625,17.44775390625,17.197265625,231.947265625,105.447265625,20.3642578125,83.8642578125,28.1142578125,210.8955078125,995.791015625,34.8955078125,105.447265625,28.1142578125,73.44775390625,57.19775390625,1265.8955078125
576.0,105.384765625,105.384765625,17.634765625,-14.36474609375,49.63525390625,17.63525390625,17.634765625,231.884765625,105.384765625,20.3017578125,83.8017578125,28.3017578125,210.7705078125,997.541015625,35.2705078125,105.384765625,28.3017578125,73.38525390625,57.63525390625,1266.7705078125
577.0,105.384765625,105.384765625,17.634765625,-14.36474609375,49.63525390625,17.63525390625,17.634765625,231.884765625,105.384765625,20.3017578125,83.8017578125,28.3017578125,210.7705078125,997.541015625,35.2705078125,105.384765625,28.3017578125,73.38525390625,57.63525390625,1266.7705078125
578.0,105.3203125,105.3203125,17.5703125,-14.17919921875,49.82080078125,17.82080078125,17.5703125,231.8203125,105.0703125,20.2373046875,83.7373046875,28.4873046875,210.6416015625,999.283203125,35.6416015625,105.3203125,28.4873046875,73.32080078125,58.07080078125,1267.6416015625
579.0,105.3203125,105.3203125,17.5703125,-14.17919921875,49.82080078125,17.82080078125,17.5703125,231.8203125,105.0703125,20.2373046875,83.7373046875,28.4873046875,210.6416015625,999.283203125,35.6416015625,105.3203125,28.4873046875,73.32080078125,58.07080078125,1267.6416015625
580.0,105.25390625,105.25390625,18.00390625,-13.99560546875,50.00439453125,18.00439453125,18.00390625,231.75390625,105.00390625,20.1708984375,83.6708984375,28.6708984375,210.5087890625,1001.017578125,36.0087890625,105.25390625,28.6708984375,73.25439453125,58.50439453125,1268.5087890625
581.0,105.25390625,105.25390625,18.00390625,-13.99560546875,50.00439453125,18.00439453125,18.00390625,231.75390625,105.00390625,20.1708984375,83.6708984375,28.6708984375,210.5087890625,1001.017578125,36.0087890625,105.25390625,28.6708984375,73.25439453125,58.50439453125,1268.5087890625
